id,protocol,page_number,text,merge_type
i-7g9S7DJhAu2tnKXWfb3Cc7,riksdagen-records/data/1924/prot-1924--fk--038.xml,,"
            Det finnes nu ett sätt att förhindra detta, och det är att besluta
            att bygga en sådan här bana med skattemedel. Det är nu alldeles
            omöjligt att för närvarande fatta ett sådant beslut, men det finnes
            en medelväg. Den har regeringen antytt i statsverkspropositionen
            i år, och jag har vid föregående tillfällen alltid hänvisat till
            den. J ag hoppas också, att statsutskottet, när det en gång kommer
            med förslag att täcka de utgifter, som här beslutas, bör till
            allvarlig prövning upptaga den frågan. Det är nämligen, att man,
            samtidigt som man fattar beslut om ett sådant anslag av lånemedel,
            där inkomsterna icke kunna beräknas täcka räntorna, även för upp
            anslag för amortering inom viss tid av detta anslag. Då kan man
            säga, att man om femton, tjugu år i själva verket betalat det
            med skattemedel utan att ha belastat budgeten, och principen är
            då fullt uppfylld.
          ",
i-4dS59FtQ59VEpEfuYNYn7p,riksdagen-records/data/1927/prot-1927--fk--027.xml,,"
            Herr greve och talman! Jag vill blott i korthet tillkännagiva,
            att jag kommer att rösta för reservationen.
          ",
i-PhYtKqHH85N8QL5BiJ7f9o,riksdagen-records/data/1927/prot-1927--fk--027.xml,,"
            senterade. Den bestod bl. a. av tre skeppsredare och undertecknad
            såsom ensam representant för sjöfolket. Men likväl kunde vi enas
            om dessa bestämmelser, som sedan ingingo i lagen och som man numera
            betraktar som mycket stränga, Just därför att rättskänslan kanske
            på den tiden var mycket starkare accentuerad än i närvarande stund.
            Men jag vet inte, om vi då hade frågan uppe om skyldighet för
            inspektörerna att inte yppa affärshemligheter. Har sådan skyldighet
            inte blivit fastställd i reglementet för dessa tjänstemän, så
            kan jag inte finna annat än att det bör göras snarast möjligt.
            Ty jag skall villigt erkänna, att om t. ex. en sjöfartsinspektör
            kommer ombord på ett fartyg och upptäcker något som kan betecknas
            som en ren affärsangelägenhet eller affärshemlighet eller dylikt
            och som icke har med fartygets säkerhet att göra och han sedan
            skulle använda detta eller rent av gå och sälja hemligheten till
            en konkurrerande firma, så vore detta naturligtvis ett fullständigt
            missbruk av hans rättighet att komma ombord på fartyget och inspektera.
            Skulle nu fallet vara, att frånvaron av sådana stadganden, vilket
            jag betvivlar, utgör hinder för oss att godkänna denna rekommendation,
            så bör lagstiftningen ändras omedelbart.
          ",
i-X4BckezuS4FHc7koCKdNFX,riksdagen-records/data/1928/prot-1928--fk--034.xml,,"
            Ernst Trygger. S. H. Kvarnzelius. Emil Bengtsson. Helge Bäcklund.
            [SPLIT]Första kammarens protokoll 1928. Nr 34. 5
          ",
i-8BmczuvKwNPFefajXzVwEC,riksdagen-records/data/1928/prot-1928--fk--034.xml,,"
            Onsdagen den 23 maj e. m. [SPLIT]97
          ",
i-5LBjukMuayAG7CjntbWjMN,riksdagen-records/data/1930/prot-1930--fk--014.xml,,"
            tobaksrökning [SPLIT]i anledning av väckt motion om förbud i
            vissa fall för tobaksrökning i riks-
          ",
i-CiCKCetXPy7HGq9scMagYF,riksdagen-records/data/1930/prot-1930--fk--036.xml,,"
            Onsdagen den 21 maj f. m. [SPLIT]31
          ",
i-4Sai1onjDxqf1nfCB1rCbm,riksdagen-records/data/1931/prot-1931--fk--041.xml,,"
            Fredagen den 22 maj. [SPLIT]29
          ",
i-WphNzM41iNWSSiii45Jj2t,riksdagen-records/data/1932/prot-1932--fk--038.xml,,"
            Den enda reform, som jag i detta betänkande funnit att jag för
            min del skulle vilja rekommendera, och som jag finner vara av
            något värde, är den, som ligger i förslaget, att talmännen skulle
            ha rätt att avbryta talare, som uppföra sig oskickligt, och sedan
            förvägra dem att erhålla ordet i det ämnet för den dagen. Detta
            har visat sig vara av behovet påkallat, inte måhända i denna kammare
            så många gånger men i den andra.
          ",
i-VFzNtvU2rTDv5XdhMYKwuz,riksdagen-records/data/1932/prot-1932--fk--046.xml,,"
            Tisdagen den 7 juni e. m. [SPLIT]65
          ",
i-5zBRDZBsJqCXaeLsgxr4sU,riksdagen-records/data/1933/prot-1933--ak--040.xml,,"
           Slutligen upptogs till behandling sammansatta statsoch första
            lagutskot- [SPLIT]Ang. kost[SPLIT]tets utlåtande, nr 1, i anledning av
            Kungl. Maj:ts proposition angående an[SPLIT]naderna för [SPLIT]slag till
            bestridande av vissa bidrag till kostnaderna för domsagornas förvalt[SPLIT]förvaltning.
            [SPLIT]ning ävensom i ämnet väckta motioner. [SPLIT]g
          ",
i-7532PJbqRa8ZBafMhMLHnh,riksdagen-records/data/1933/prot-1933--ak--047.xml,,"
            Ang. dyrtidstillägg åt befattningshavare i statens tjänst m.
            fl. (Forts.) [SPLIT]heter i uttalandet, att därest riksdagen skulle
            gå in för regeringens förslag, så bör indextalet göras rörligt
            uppåt för att skydda statstjänarna under en eventuellt kommande
            dyrtid.
          ",
i-7aP1mUkJYbevUtqgzjdoD2,riksdagen-records/data/1936/prot-1936--fk--041.xml,,"
            Utskottets förslag beträffande rikskommissionen för ekonomisk
            försvarsberedskap.
          ",
i-Wk6YwvB2jPEEK8BF7dvZTH,riksdagen-records/data/1937/prot-1937--ak--017.xml,,"
            Jag skulle vilja uttala den förhoppningen, att andra kammaren
            på denna
          ",
i-7pMsuEe4Ty62epZg4o2DHY,riksdagen-records/data/1937/prot-1937--ak--017.xml,,"
            Ang. ersättning till en kassör vid riksbankens huvudkontor för
            viss under tjänstgöring liden förlust. (Forts.) [SPLIT]kassör
            är ersättningsskyldig inte skulle utkrävas av honom. Han får således
            en lindring på 7,500 kronor.
          ",
i-YQazqv3eJmXhbtgr1hKzwz,riksdagen-records/data/1937/prot-1937--ak--039.xml,,"
            Herr Hagberg i Malmö och jag, som under de senare åren båda suttit
            i bevillningsutskottet. ha haft tillfälle att justera vår uppfattning
            i åtskilliga ting med hänsyn till den köpenskap, som vi mer eller
            mindre frivilligt ha med främmande nationer, och vi ha trots olika
            utgångspunkter ur partipolitisk synpunkt i mycket hög grad närmat
            oss varandra. Och detta närmande har icke berott på något annat
            än att vi båda lärt oss förstå, att de tider, i vilket vi leva,
            äro sådana, att man i första hand måste se på det egna landets
            och det egna näringslivets intressen; och det ha vederbörande
            försökt göra i detta fall. Det är ytterst få tillfällen, då vi
            kommit till olika ståndpunkter den gång det varit fråga om att
            avge ett betänkande från bevillningsutskottet.
          ",
i-UaJa69ETtpr5inLknSjw4P,riksdagen-records/data/1937/prot-1937--ak--039.xml,,"
            106 [SPLIT]Nr 39. [SPLIT]Onsdagen den 2 juni 1937 e. m.
          ",
i-H9cneY6XJmjcAgtt5segjV,riksdagen-records/data/1937/prot-1937--ak--039.xml,,"
            dels av herrar Erik Anderson, Lindqvist, Hedlund i Östersund
            och Lundstedt, vilka hemställt, att 6 $ i förslaget till lag om
            förvaring och internering i säkerhetsanstalt måtte erhålla följande
            lydelse:
          ",
i-R99tTHnFydrhYB73r77XAb,riksdagen-records/data/1937/prot-1937--fk--033.xml,,"
            76 [SPLIT]Nr 33. . [SPLIT]Onsdagen den 19 maj 1937 e. m.
          ",
i-GjHwVknwFNKK8gVXJtGgEw,riksdagen-records/data/1937/prot-1937--fk--033.xml,,"
            34 [SPLIT]Nr 33. [SPLIT]Onsdagen den 19 maj 1937 f. m.
          ",
i-64pX6jHkCjfCYayuayGT6U,riksdagen-records/data/1938/prot-1938--ak--021.xml,,"
            Ang. bidrag till erkända och enskilda alkoholistanstalters driftkostnader
            m. m. (Forts.)
          ",
i-CDGuaAJLzNVYbVvshu2nwT,riksdagen-records/data/1938/prot-1938--ak--042.xml,,"
            nr 72, i anledning av Kungl. Maj:ts proposition angående ändringar
            i reglementet den 31 december 1919 (nr 878) för statens pensionsanstalt
            m. m.; och
          ",
i-SpevUNvAeePANvTV9mqYeQ,riksdagen-records/data/1939/prot-1939--fk--012.xml,,"
            36 [SPLIT]Nr 12. [SPLIT]Onsdagen den 22 februari 1939.
          ",
i-DbpZeCZhkgh33tbhPbqf9Q,riksdagen-records/data/1939/prot-1939-urtima-fk--007.xml,,"
            Ang. rätt för Konungen att fastställa maximipris. (Forts.) [SPLIT]läget
            inom bränslemarknaden och fått veta, vilka åtgärder regeringen
            hade haft för avsikt att vidtaga. Från en hel rad överläggningar
            med människor, som på det närmaste varit berörda av dessa regleringar,
            kan jag betyga, att de stå synnerligen främmande för och missförstå
            en stor del av åtgärderna; i själva verket missförstå de läget
            och ha ofantligt mycket lättare, om man efter fattig förmåga försöker
            upplysa dem om detta läge, än de förut haft att förstå själva
            innebörden av bestämmelserna och även att rätta sig efter dem.
          ",
i-NP8AmcHA9wX5ZKRM1AixTB,riksdagen-records/data/1941/prot-1941--ak--042.xml,,"
            46 [SPLIT]Nr 42. [SPLIT]Lördagen den 21 juni 1941.
          ",
i-TFjfkKpfQwJHb57DWuZNVF,riksdagen-records/data/1941/prot-1941--fk--041.xml,,"
            Ang. främjande av bostadsproduktionen m. m. (Forts.)
          ",
i-CJZQUPUbzRARX83BLVSXJp,riksdagen-records/data/1942/prot-1942--ak--021.xml,,"
            övertygelsen om vikten av ett positivt beslut i denna fråga ber
            jag, herr talman, att få yrka bifall till den av herr Andersson
            i Gisselås och mig avgivna reservationen.
          ",
i-KbkeKP8wnxvM7aehKXvdev,riksdagen-records/data/1942/prot-1942--ak--021.xml,,"
            Till stöd för sin hemställan ha reservanterna bl. a. åberopat,
            att 19 länsstyrelser avstyrkt sakkunnigförslaget. Granskar man
            emellertid de skäl, som länsstyrelserna därvid framfört mot reformen,
            skall man finna, att de anförda skälen i huvudsak rikta sig mot
            det sätt, varpå de sakkunniga utformat den statliga vägorganisationen.
            De framförda argumenten torde däremot i stort sett, såsom nyss
            framhållits, icke komma att träffa den statliga vägorganisation,
            som förordats av kommunikationsministern. :
          ",
i-5A32MS3Mb72hUeEkEX9PjR,riksdagen-records/data/1943/prot-1943--fk--012.xml,,"
            Lördagen den 27 mars 1943. [SPLIT]Nr 12. [SPLIT]3
          ",
i-CHsrmPrww3adur32iqSdAA,riksdagen-records/data/1944/prot-1944--ak--009.xml,,"
            36 [SPLIT]Nr 9. [SPLIT]Onsdagen den 8 mars 1944.
          ",
i-ET6GwybS2SuoTWsCREVqrE,riksdagen-records/data/1944/prot-1944--fk--001.xml,,"
            Skaraborgs län. [SPLIT]8. Lantbrukaren Gustav Hallagård i Slutarp.
            [SPLIT]9. Statsrådet Fritiof Domö i Stockholm. [SPLIT]10. F. d. tågmästaren
            Helge Bäcklund i Falköping. [SPLIT]11. Professorn Sten Wahlund
            i Stockholm. [SPLIT]12. Lantbrukaren Karl Emil Johanson i Faleberg, Vedum.
            [SPLIT]13. Redaktören Birger Andersson i Tidaholm.
          ",
i-NE6roTRFPSxXCmAZqHMKPT,riksdagen-records/data/1944/prot-1944--fk--002.xml,,"
            ett tidigare skede var det ju många som ansågo att vi av ekonomiska
            skäl inte kunde bereda något större antal arbete genom statens
            hjälp. De senare årens utveckling har dock visat, att Sveriges
            förmåga på det ekonomiska området har varit glädjande stor. Överallt,
            inte bara i vårt land utan även 1 andra länder, har man varit
            ganska enig om att arbetslösheten är ett ont, som måste avskaffas.
            I vårt land ha allt flera fått den uppfattningen, att vi inte
            ha råd att låta människor gå sysslolösa.
          ",
i-82ynccgZyQjieaS3u6XWd8,riksdagen-records/data/1944/prot-1944--fk--002.xml,,"
            Måndagen den 17 januari 1944 em: [SPLIT]Nr 2. [SPLIT]105
          ",
i-PWb6PLBw9SPULDKjoYXGVV,riksdagen-records/data/1944/prot-1944--fk--026.xml,,"
            36 [SPLIT]Nr 26. [SPLIT]Torsdagen den 29 juni 1944.
          ",
i-S7EFU1jk2VDY1UpuxyavSR,riksdagen-records/data/1945/prot-1945--fk--040.xml,,"
            80 [SPLIT]Nr 40. [SPLIT]Lördagen den 15 december 1945 em.
          ",
i-QSwYHWyRtJjBSxgS1tdjmx,riksdagen-records/data/1946/prot-1946--ak--005.xml,,"
            § 7. [SPLIT]Justerades protokollsutdrag. [SPLIT]Kammarens ledamöter
            åtskildes härefter kl. 4.06 em.
          ",
i-EVoDhUyrkCPnhhb34KwWPa,riksdagen-records/data/1946/prot-1946--ak--019.xml,,"
            detta anförande instämde herr Stjärne.
          ",
